station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
GWR,2019-02-24 19:55,-97.6435,46.2187,-16.00,-20.00,300.00,19.00,M,2.50,25.00,HZ,M
BAC,2019-02-24 19:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
5H4,2019-02-24 19:55,-99.9317,47.7912,-20.00,-23.00,310.00,25.00,M,1.50,M,-SN,M
20U,2019-02-24 19:55,-103.9821,46.9252,-20.00,-25.00,310.00,16.00,M,10.00,M,M,M
7L2,2019-02-24 19:55,-100.2456,46.2206,-17.00,-23.00,300.00,20.00,M,6.00,M,HZ,M
46D,2019-02-24 19:55,-99.1513,47.4511,-19.00,-22.00,310.00,26.00,M,0.25,M,HZ,M
06D,2019-02-24 19:55,-99.6208,48.8844,-21.00,-25.00,320.00,24.00,M,0.75,31.00,-SN,M
Y19,2019-02-24 19:55,-100.8944,46.7680,-19.00,-23.00,320.00,25.00,M,3.00,30.00,HZ,M
9D7,2019-02-24 19:55,-99.2364,48.4800,-18.00,-23.00,300.00,17.00,M,10.00,M,M,M
96D,2019-02-24 19:55,-97.9028,48.9406,-18.00,-23.00,330.00,17.00,M,9.00,M,M,M
D57,2019-02-24 19:55,-101.8602,46.8128,-19.00,-25.00,320.00,19.00,M,5.00,24.00,HZ,M
GAF,2019-02-24 19:55,-97.3709,48.4047,-18.00,-22.00,330.00,19.00,M,4.00,M,HZ,M
HZE,2019-02-24 19:55,-101.5810,47.2899,-19.00,-23.00,320.00,21.00,M,4.00,26.00,HZ,M
D50,2019-02-24 19:55,-103.2973,48.9285,-22.00,-25.00,310.00,17.00,M,2.50,M,HZ,M
S25,2019-02-24 19:55,-103.2552,47.7966,-21.00,-25.00,300.00,12.00,M,10.00,M,M,M
2D5,2019-02-24 19:55,-98.0799,46.1731,-17.00,-20.00,310.00,19.00,M,0.50,26.00,HZ,M
2C8,2019-02-24 19:55,-97.6320,48.7837,-19.00,-24.00,330.00,23.00,M,0.25,36.00,-SN,M
D55,2019-02-24 19:55,-98.3937,48.7531,-18.00,-22.00,320.00,21.00,M,1.75,28.00,HZ,M
RUG,2019-02-24 19:55,-100.0243,48.3904,-21.00,-24.00,310.00,25.00,M,0.75,31.00,HZ,M
S32,2019-02-24 19:55,-98.1059,47.4228,-17.00,-20.00,320.00,22.00,M,1.50,30.00,HZ,M
RDR,2019-02-24 19:56,-97.4012,47.9611,-16.28,-21.78,340.00,18.00,1025.90,2.00,24.00,BLSN,29.00
DVL,2019-02-24 19:56,-98.9083,48.1146,-18.89,-22.22,310.00,20.00,1028.80,3.00,M,HZ,27.00
JMS,2019-02-24 19:56,-98.6800,46.9300,-17.78,-20.61,310.00,25.00,1027.90,1.00,31.00,UP,36.00
DIK,2019-02-24 19:56,-102.8019,46.7973,-18.89,-25.00,310.00,18.00,1032.60,8.00,28.00,M,28.00
BIS,2019-02-24 20:00,-100.7458,46.7727,-17.78,-23.28,310.00,17.00,M,5.00,30.00,BLSN,30.00
GFK,2019-02-24 20:00,-97.1761,47.9492,M,M,330.00,19.00,M,5.00,M,M,M
HEI,2019-02-24 20:00,-102.6560,46.0149,M,M,310.00,20.00,M,10.00,M,M,M
ISN,2019-02-24 20:00,-103.6366,48.1738,M,M,320.00,12.00,M,10.00,M,M,M
JMS,2019-02-24 20:00,-98.6800,46.9300,M,M,310.00,22.00,M,1.00,27.00,M,M
DIK,2019-02-24 20:00,-102.8019,46.7973,M,M,310.00,19.00,M,10.00,M,M,M
DVL,2019-02-24 20:00,-98.9083,48.1146,M,M,310.00,21.00,M,3.50,M,HZ,M
MOT,2019-02-24 20:00,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,28.00,M,M
FAR,2019-02-24 20:00,-96.8111,46.9253,M,M,320.00,22.00,M,1.25,M,M,M
FAR,2019-02-24 20:05,-96.8111,46.9253,M,M,320.00,21.00,M,1.75,27.00,M,M
BIS,2019-02-24 20:05,-100.7458,46.7727,M,M,330.00,23.00,M,7.00,31.00,M,M
MOT,2019-02-24 20:05,-101.2803,48.2594,M,M,M,24.00,M,10.00,29.00,M,M
DVL,2019-02-24 20:05,-98.9083,48.1146,M,M,310.00,19.00,M,3.50,M,HZ,M
ISN,2019-02-24 20:05,-103.6366,48.1738,M,M,320.00,12.00,M,10.00,M,M,M
DIK,2019-02-24 20:05,-102.8019,46.7973,M,M,310.00,17.00,M,10.00,M,M,M
GFK,2019-02-24 20:05,-97.1761,47.9492,M,M,330.00,19.00,M,6.00,25.00,M,M
HEI,2019-02-24 20:05,-102.6560,46.0149,M,M,310.00,17.00,M,10.00,M,M,M
ISN,2019-02-24 20:06,-103.6366,48.1738,-20.00,-25.61,320.00,12.00,M,10.00,M,M,M
MOT,2019-02-24 20:10,-101.2803,48.2594,M,M,M,23.00,M,10.00,28.00,M,M
DIK,2019-02-24 20:10,-102.8019,46.7973,M,M,310.00,17.00,M,10.00,M,M,M
FAR,2019-02-24 20:10,-96.8111,46.9253,M,M,320.00,22.00,M,2.00,M,HZ,M
BIS,2019-02-24 20:10,-100.7458,46.7727,M,M,320.00,23.00,M,5.00,28.00,M,M
HEI,2019-02-24 20:10,-102.6560,46.0149,M,M,310.00,16.00,M,10.00,M,M,M
DVL,2019-02-24 20:10,-98.9083,48.1146,M,M,310.00,21.00,M,4.00,M,HZ,M
JMS,2019-02-24 20:10,-98.6800,46.9300,M,M,310.00,24.00,M,1.50,M,UP,M
GFK,2019-02-24 20:10,-97.1761,47.9492,M,M,330.00,19.00,M,4.00,M,M,M
ISN,2019-02-24 20:10,-103.6366,48.1738,M,M,320.00,12.00,M,10.00,M,M,M
BWP,2019-02-24 20:10,-96.6074,46.2441,-14.00,-19.00,330.00,22.00,M,2.50,27.00,M,M
DVL,2019-02-24 20:15,-98.9083,48.1146,M,M,310.00,22.00,M,4.00,M,HZ,M
BIS,2019-02-24 20:15,-100.7458,46.7727,M,M,320.00,21.00,M,5.00,28.00,M,M
MOT,2019-02-24 20:15,-101.2803,48.2594,M,M,290.00,23.00,M,10.00,30.00,M,M
GFK,2019-02-24 20:15,-97.1761,47.9492,M,M,340.00,21.00,M,4.00,27.00,M,M
FAR,2019-02-24 20:15,-96.8111,46.9253,M,M,320.00,20.00,M,1.75,M,HZ,M
HEI,2019-02-24 20:15,-102.6560,46.0149,M,M,310.00,16.00,M,10.00,M,M,M
ISN,2019-02-24 20:15,-103.6366,48.1738,M,M,310.00,11.00,M,10.00,M,M,M
JMS,2019-02-24 20:15,-98.6800,46.9300,M,M,320.00,21.00,M,1.50,M,M,M
Y19,2019-02-24 20:15,-100.8944,46.7680,-19.00,-23.00,320.00,23.00,M,4.00,M,HZ,M
BAC,2019-02-24 20:15,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
S25,2019-02-24 20:15,-103.2552,47.7966,-21.00,-25.00,300.00,12.00,M,10.00,19.00,M,M
D60,2019-02-24 20:15,-102.8974,48.3803,-22.00,-25.00,310.00,23.00,M,1.75,M,HZ,M
9D7,2019-02-24 20:15,-99.2364,48.4800,-18.00,-23.00,310.00,18.00,M,10.00,M,M,M
08D,2019-02-24 20:15,-102.4064,48.3008,-21.00,-25.00,310.00,17.00,M,4.00,27.00,HZ,M
GWR,2019-02-24 20:15,-97.6435,46.2187,-16.00,-20.00,300.00,23.00,M,1.25,29.00,HZ,M
20U,2019-02-24 20:15,-103.9821,46.9252,-20.00,-25.00,310.00,15.00,M,10.00,M,M,M
5H4,2019-02-24 20:15,-99.9317,47.7912,-20.00,-24.00,310.00,24.00,M,1.00,32.00,-SN,M
46D,2019-02-24 20:15,-99.1513,47.4511,-19.00,-22.00,310.00,26.00,M,0.25,M,HZ,M
2D5,2019-02-24 20:15,-98.0799,46.1731,-17.00,-20.00,310.00,21.00,M,0.75,28.00,HZ,M
06D,2019-02-24 20:15,-99.6208,48.8844,-21.00,-25.00,320.00,21.00,M,1.00,28.00,HZ,M
7L2,2019-02-24 20:15,-100.2456,46.2206,-17.00,-23.00,310.00,18.00,M,3.00,26.00,HZ,M
D55,2019-02-24 20:15,-98.3937,48.7531,-18.00,-22.00,320.00,20.00,M,1.25,28.00,HZ,M
HZE,2019-02-24 20:15,-101.5810,47.2899,-19.00,-23.00,330.00,23.00,M,3.00,M,HZ,M
2C8,2019-02-24 20:15,-97.6320,48.7837,-18.00,-24.00,330.00,21.00,M,0.75,28.00,HZ,M
RUG,2019-02-24 20:15,-100.0243,48.3904,-21.00,-24.00,310.00,25.00,M,0.75,31.00,HZ,M
S32,2019-02-24 20:15,-98.1059,47.4228,-17.00,-20.00,310.00,23.00,M,1.75,29.00,HZ,M
96D,2019-02-24 20:15,-97.9028,48.9406,-18.00,-23.00,330.00,12.00,M,9.00,21.00,M,M
GAF,2019-02-24 20:15,-97.3709,48.4047,-17.00,-22.00,330.00,18.00,M,6.00,26.00,HZ,M
D57,2019-02-24 20:15,-101.8602,46.8128,-19.00,-25.00,310.00,24.00,M,4.00,M,HZ,M
D50,2019-02-24 20:15,-103.2973,48.9285,-22.00,-26.00,310.00,18.00,M,4.00,M,HZ,M
ISN,2019-02-24 20:20,-103.6366,48.1738,M,M,320.00,11.00,M,10.00,M,M,M
FAR,2019-02-24 20:20,-96.8111,46.9253,M,M,320.00,23.00,M,2.00,M,HZ,M
GFK,2019-02-24 20:20,-97.1761,47.9492,M,M,330.00,19.00,M,5.00,M,M,M
BIS,2019-02-24 20:20,-100.7458,46.7727,M,M,320.00,22.00,M,6.00,27.00,M,M
HEI,2019-02-24 20:20,-102.6560,46.0149,M,M,310.00,17.00,M,10.00,M,M,M
DVL,2019-02-24 20:20,-98.9083,48.1146,M,M,310.00,21.00,M,3.50,M,HZ,M
DIK,2019-02-24 20:20,-102.8019,46.7973,M,M,310.00,14.00,M,10.00,M,M,M
MOT,2019-02-24 20:20,-101.2803,48.2594,M,M,M,22.00,M,10.00,M,M,M
JMS,2019-02-24 20:20,-98.6800,46.9300,M,M,310.00,24.00,M,1.50,31.00,BR,M
RDR,2019-02-24 20:24,-97.4012,47.9611,-16.00,-22.00,340.00,17.00,1026.50,4.00,25.00,BLSN,M
JMS,2019-02-24 20:25,-98.6800,46.9300,M,M,310.00,21.00,M,1.75,29.00,M,M
DIK,2019-02-24 20:25,-102.8019,46.7973,M,M,320.00,15.00,M,10.00,M,M,M
DVL,2019-02-24 20:25,-98.9083,48.1146,M,M,310.00,22.00,M,3.00,M,HZ,M
BIS,2019-02-24 20:25,-100.7458,46.7727,M,M,320.00,19.00,M,6.00,M,M,M
GFK,2019-02-24 20:25,-97.1761,47.9492,M,M,330.00,18.00,M,8.00,23.00,M,M
HEI,2019-02-24 20:25,-102.6560,46.0149,M,M,310.00,15.00,M,10.00,M,M,M
ISN,2019-02-24 20:25,-103.6366,48.1738,M,M,310.00,9.00,M,10.00,M,M,M
MOT,2019-02-24 20:25,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,27.00,M,M
FAR,2019-02-24 20:25,-96.8111,46.9253,M,M,320.00,21.00,M,2.00,M,HZ,M
FAR,2019-02-24 20:26,-96.8111,46.9253,-15.61,-19.39,320.00,21.00,M,2.00,M,HZ,35.00
ISN,2019-02-24 20:29,-103.6366,48.1738,-20.00,-25.61,320.00,12.00,M,10.00,M,M,M
FAR,2019-02-24 20:30,-96.8111,46.9253,M,M,320.00,20.00,M,1.75,M,HZ,M
BIS,2019-02-24 20:30,-100.7458,46.7727,M,M,330.00,24.00,M,6.00,29.00,HZ,M
ISN,2019-02-24 20:30,-103.6366,48.1738,M,M,330.00,10.00,M,10.00,M,M,M
JMS,2019-02-24 20:30,-98.6800,46.9300,M,M,310.00,24.00,M,1.50,30.00,UP,M
DIK,2019-02-24 20:30,-102.8019,46.7973,M,M,310.00,14.00,M,10.00,M,M,M
DVL,2019-02-24 20:30,-98.9083,48.1146,M,M,290.00,21.00,M,2.50,M,HZ,M
MOT,2019-02-24 20:30,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,M,M,M
BWP,2019-02-24 20:30,-96.6074,46.2441,-14.00,-18.00,320.00,20.00,M,3.00,26.00,M,M
GFK,2019-02-24 20:30,-97.1761,47.9492,M,M,330.00,20.00,M,9.00,M,M,M
HEI,2019-02-24 20:30,-102.6560,46.0149,M,M,310.00,17.00,M,10.00,M,M,M
GFK,2019-02-24 20:35,-97.1761,47.9492,M,M,330.00,17.00,M,9.00,M,M,M
HEI,2019-02-24 20:35,-102.6560,46.0149,M,M,320.00,17.00,M,10.00,M,M,M
GAF,2019-02-24 20:35,-97.3709,48.4047,-17.00,-22.00,330.00,20.00,M,3.00,27.00,HZ,M
JMS,2019-02-24 20:35,-98.6800,46.9300,M,M,310.00,26.00,M,1.00,M,HZ,M
DIK,2019-02-24 20:35,-102.8019,46.7973,M,M,320.00,14.00,M,10.00,M,M,M
ISN,2019-02-24 20:35,-103.6366,48.1738,M,M,330.00,11.00,M,10.00,M,M,M
S32,2019-02-24 20:35,-98.1059,47.4228,-17.00,-21.00,320.00,23.00,M,1.75,30.00,HZ,M
96D,2019-02-24 20:35,-97.9028,48.9406,-17.00,-23.00,330.00,23.00,M,4.00,28.00,HZ,M
DVL,2019-02-24 20:35,-98.9083,48.1146,M,M,290.00,19.00,M,3.00,M,HZ,M
BIS,2019-02-24 20:35,-100.7458,46.7727,M,M,330.00,22.00,M,5.00,28.00,M,M
FAR,2019-02-24 20:35,-96.8111,46.9253,M,M,320.00,24.00,M,1.75,M,HZ,M
2D5,2019-02-24 20:35,-98.0799,46.1731,-17.00,-20.00,320.00,21.00,M,0.75,26.00,HZ,M
08D,2019-02-24 20:35,-102.4064,48.3008,-21.00,-25.00,310.00,17.00,M,3.00,25.00,HZ,M
06D,2019-02-24 20:35,-99.6208,48.8844,-20.00,-25.00,320.00,21.00,M,2.50,27.00,HZ,M
20U,2019-02-24 20:35,-103.9821,46.9252,-20.00,-25.00,320.00,14.00,M,10.00,M,M,M
46D,2019-02-24 20:35,-99.1513,47.4511,-19.00,-22.00,310.00,27.00,M,0.25,32.00,HZ,M
BAC,2019-02-24 20:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
9D7,2019-02-24 20:35,-99.2364,48.4800,-18.00,-23.00,330.00,13.00,M,10.00,20.00,M,M
D50,2019-02-24 20:35,-103.2973,48.9285,-22.00,-26.00,310.00,15.00,M,6.00,21.00,HZ,M
S25,2019-02-24 20:35,-103.2552,47.7966,-21.00,-25.00,310.00,15.00,M,10.00,M,M,M
Y19,2019-02-24 20:35,-100.8944,46.7680,-19.00,-23.00,310.00,21.00,M,6.00,M,HZ,M
GWR,2019-02-24 20:35,-97.6435,46.2187,-16.00,-20.00,310.00,22.00,M,2.50,28.00,HZ,M
D60,2019-02-24 20:35,-102.8974,48.3803,-22.00,-25.00,310.00,18.00,M,2.50,25.00,HZ,M
5H4,2019-02-24 20:35,-99.9317,47.7912,-20.00,-24.00,310.00,25.00,M,1.00,31.00,-SN,M
HZE,2019-02-24 20:35,-101.5810,47.2899,-19.00,-23.00,320.00,20.00,M,3.00,27.00,HZ,M
D55,2019-02-24 20:35,-98.3937,48.7531,-18.00,-23.00,320.00,21.00,M,1.25,27.00,HZ,M
2C8,2019-02-24 20:35,-97.6320,48.7837,-18.00,-23.00,330.00,16.00,M,1.25,25.00,HZ,M
RUG,2019-02-24 20:35,-100.0243,48.3904,-21.00,-24.00,310.00,26.00,M,0.75,M,HZ,M
D57,2019-02-24 20:35,-101.8602,46.8128,-19.00,-25.00,310.00,23.00,M,4.00,28.00,HZ,M
7L2,2019-02-24 20:35,-100.2456,46.2206,-18.00,-23.00,310.00,23.00,M,3.00,M,HZ,M
DIK,2019-02-24 20:40,-102.8019,46.7973,M,M,320.00,15.00,M,10.00,M,M,M
MOT,2019-02-24 20:40,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,27.00,M,M
BIS,2019-02-24 20:40,-100.7458,46.7727,M,M,320.00,19.00,M,5.00,M,M,M
FAR,2019-02-24 20:40,-96.8111,46.9253,M,M,320.00,21.00,M,2.00,M,HZ,M
ISN,2019-02-24 20:40,-103.6366,48.1738,M,M,310.00,14.00,M,10.00,M,M,M
HEI,2019-02-24 20:40,-102.6560,46.0149,M,M,320.00,19.00,M,10.00,M,M,M
GFK,2019-02-24 20:40,-97.1761,47.9492,M,M,330.00,18.00,M,10.00,M,M,M
JMS,2019-02-24 20:40,-98.6800,46.9300,M,M,310.00,21.00,M,1.25,26.00,HZ,M
DVL,2019-02-24 20:45,-98.9083,48.1146,M,M,290.00,21.00,M,3.50,M,HZ,M
ISN,2019-02-24 20:45,-103.6366,48.1738,M,M,320.00,13.00,M,10.00,M,M,M
GFK,2019-02-24 20:45,-97.1761,47.9492,M,M,330.00,17.00,M,10.00,M,M,M
BIS,2019-02-24 20:45,-100.7458,46.7727,M,M,310.00,19.00,M,5.00,24.00,M,M
DIK,2019-02-24 20:45,-102.8019,46.7973,M,M,320.00,15.00,M,10.00,M,M,M
FAR,2019-02-24 20:45,-96.8111,46.9253,M,M,320.00,21.00,M,2.00,M,HZ,M
HEI,2019-02-24 20:45,-102.6560,46.0149,M,M,310.00,15.00,M,10.00,M,M,M
MOT,2019-02-24 20:45,-101.2803,48.2594,M,M,M,22.00,M,10.00,M,M,M
JMS,2019-02-24 20:45,-98.6800,46.9300,M,M,310.00,23.00,M,1.50,M,HZ,M
FAR,2019-02-24 20:50,-96.8111,46.9253,-16.00,-19.00,320.00,19.00,M,1.25,M,BLSN,35.00
DIK,2019-02-24 20:50,-102.8019,46.7973,M,M,320.00,14.00,M,10.00,M,M,M
DVL,2019-02-24 20:50,-98.9083,48.1146,M,M,290.00,20.00,M,2.50,M,HZ,M
HEI,2019-02-24 20:50,-102.6560,46.0149,M,M,320.00,15.00,M,10.00,M,M,M
GFK,2019-02-24 20:50,-97.1761,47.9492,M,M,320.00,17.00,M,10.00,M,M,M
ISN,2019-02-24 20:50,-103.6366,48.1738,M,M,330.00,12.00,M,10.00,M,M,M
BWP,2019-02-24 20:50,-96.6074,46.2441,-14.00,-19.00,320.00,22.00,M,2.50,28.00,M,M
BIS,2019-02-24 20:50,-100.7458,46.7727,M,M,320.00,20.00,M,5.00,M,UP,M
MOT,2019-02-24 20:50,-101.2803,48.2594,M,M,280.00,22.00,M,10.00,M,M,M
JMS,2019-02-24 20:50,-98.6800,46.9300,M,M,310.00,22.00,M,1.50,M,UP,M
N60,2019-02-24 20:52,-101.4394,47.6458,-20.00,-23.28,320.00,25.00,1032.60,M,31.00,M,33.00
BIS,2019-02-24 20:52,-100.7458,46.7727,-17.78,-23.89,320.00,17.00,1033.10,6.00,29.00,UP,32.00
ISN,2019-02-24 20:52,-103.6366,48.1738,-19.39,-25.00,320.00,10.00,1035.90,10.00,M,M,M
FAR,2019-02-24 20:53,-96.8111,46.9253,-15.61,-18.89,320.00,17.00,1026.40,1.00,26.00,UP,35.00
GFK,2019-02-24 20:53,-97.1761,47.9492,-16.72,-22.22,330.00,20.00,1026.10,10.00,26.00,M,27.00
HEI,2019-02-24 20:53,-102.6560,46.0149,-18.89,-23.89,320.00,14.00,1033.40,10.00,M,M,M
MOT,2019-02-24 20:54,-101.2803,48.2594,-18.89,-24.39,290.00,21.00,1032.30,10.00,M,M,31.00
DVL,2019-02-24 20:55,-98.9083,48.1146,M,M,300.00,19.00,M,3.00,M,HZ,M
ISN,2019-02-24 20:55,-103.6366,48.1738,M,M,310.00,12.00,M,10.00,M,M,M
MOT,2019-02-24 20:55,-101.2803,48.2594,M,M,290.00,21.00,M,4.00,M,HZ,M
GFK,2019-02-24 20:55,-97.1761,47.9492,M,M,320.00,22.00,M,8.00,29.00,M,M
FAR,2019-02-24 20:55,-96.8111,46.9253,M,M,310.00,19.00,M,0.75,25.00,UP,M
HEI,2019-02-24 20:55,-102.6560,46.0149,M,M,320.00,12.00,M,10.00,M,M,M
BIS,2019-02-24 20:55,-100.7458,46.7727,M,M,320.00,17.00,M,7.00,25.00,UP,M
JMS,2019-02-24 20:55,-98.6800,46.9300,M,M,320.00,22.00,M,1.50,27.00,UP,M
DIK,2019-02-24 20:55,-102.8019,46.7973,M,M,320.00,14.00,M,10.00,M,M,M
9D7,2019-02-24 20:55,-99.2364,48.4800,-18.00,-23.00,310.00,15.00,M,10.00,23.00,M,M
S25,2019-02-24 20:55,-103.2552,47.7966,-21.00,-25.00,330.00,14.00,M,10.00,M,M,M
BAC,2019-02-24 20:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
5H4,2019-02-24 20:55,-99.9317,47.7912,-20.00,-24.00,310.00,23.00,M,1.00,33.00,-SN,M
46D,2019-02-24 20:55,-99.1513,47.4511,-19.00,-22.00,310.00,26.00,M,0.50,M,HZ,M
7L2,2019-02-24 20:55,-100.2456,46.2206,-18.00,-23.00,310.00,21.00,M,2.00,27.00,HZ,M
Y19,2019-02-24 20:55,-100.8944,46.7680,-19.00,-23.00,320.00,19.00,M,9.00,26.00,M,M
06D,2019-02-24 20:55,-99.6208,48.8844,-21.00,-25.00,320.00,23.00,M,2.00,29.00,-SN,M
D50,2019-02-24 20:55,-103.2973,48.9285,-22.00,-26.00,320.00,17.00,M,6.00,M,HZ,M
D60,2019-02-24 20:55,-102.8974,48.3803,-22.00,-25.00,320.00,19.00,M,2.50,26.00,HZ,M
20U,2019-02-24 20:55,-103.9821,46.9252,-20.00,-25.00,330.00,16.00,M,10.00,M,M,M
GWR,2019-02-24 20:55,-97.6435,46.2187,-17.00,-21.00,310.00,22.00,M,2.00,28.00,HZ,M
2D5,2019-02-24 20:55,-98.0799,46.1731,-18.00,-21.00,310.00,24.00,M,0.75,31.00,HZ,M
08D,2019-02-24 20:55,-102.4064,48.3008,-22.00,-25.00,310.00,18.00,M,9.00,25.00,M,M
RUG,2019-02-24 20:55,-100.0243,48.3904,-21.00,-24.00,310.00,26.00,M,1.50,M,HZ,M
96D,2019-02-24 20:55,-97.9028,48.9406,-17.00,-24.00,330.00,22.00,M,5.00,27.00,HZ,M
S32,2019-02-24 20:55,-98.1059,47.4228,-17.00,-20.00,300.00,26.00,M,1.75,M,HZ,M
D57,2019-02-24 20:55,-101.8602,46.8128,-19.00,-25.00,310.00,21.00,M,8.00,M,M,M
GAF,2019-02-24 20:55,-97.3709,48.4047,-17.00,-23.00,330.00,18.00,M,7.00,23.00,M,M
2C8,2019-02-24 20:55,-97.6320,48.7837,-18.00,-24.00,330.00,18.00,M,2.50,26.00,HZ,M
HZE,2019-02-24 20:55,-101.5810,47.2899,-19.00,-23.00,320.00,19.00,M,2.00,27.00,HZ,M
D55,2019-02-24 20:55,-98.3937,48.7531,-19.00,-23.00,320.00,20.00,M,2.00,29.00,HZ,M
DVL,2019-02-24 20:56,-98.9083,48.1146,-19.39,-22.22,300.00,20.00,1029.60,3.00,M,HZ,26.00
RDR,2019-02-24 20:56,-97.4012,47.9611,-16.22,-21.78,330.00,16.00,1026.90,4.00,24.00,BLSN,27.00
JMS,2019-02-24 20:56,-98.6800,46.9300,-18.28,-21.11,320.00,22.00,1028.70,1.50,29.00,UP,32.00
DIK,2019-02-24 20:56,-102.8019,46.7973,-18.89,-25.00,320.00,14.00,1032.60,10.00,M,M,M
FAR,2019-02-24 20:57,-96.8111,46.9253,-15.61,-18.28,320.00,18.00,M,0.75,25.00,UP,M
GFK,2019-02-24 21:00,-97.1761,47.9492,M,M,320.00,20.00,M,6.00,M,M,M
HEI,2019-02-24 21:00,-102.6560,46.0149,M,M,320.00,16.00,M,10.00,M,M,M
JMS,2019-02-24 21:00,-98.6800,46.9300,M,M,310.00,20.00,M,1.50,25.00,UP,M
MOT,2019-02-24 21:00,-101.2803,48.2594,M,M,290.00,19.00,M,5.00,M,HZ,M
BIS,2019-02-24 21:00,-100.7458,46.7727,M,M,330.00,12.00,M,10.00,19.00,M,M
DIK,2019-02-24 21:00,-102.8019,46.7973,M,M,320.00,17.00,M,10.00,M,M,M
FAR,2019-02-24 21:00,-96.8111,46.9253,M,M,310.00,17.00,M,0.50,23.00,UP,M
DVL,2019-02-24 21:00,-98.9083,48.1146,M,M,300.00,23.00,M,3.00,M,HZ,M
DVL,2019-02-24 21:05,-98.9083,48.1146,M,M,300.00,22.00,M,2.00,M,HZ,M
ISN,2019-02-24 21:05,-103.6366,48.1738,M,M,330.00,12.00,M,10.00,M,M,M
FAR,2019-02-24 21:05,-96.8111,46.9253,M,M,300.00,20.00,M,0.75,26.00,UP,M
MOT,2019-02-24 21:05,-101.2803,48.2594,M,M,290.00,20.00,M,6.00,M,HZ,M
JMS,2019-02-24 21:05,-98.6800,46.9300,M,M,320.00,21.00,M,1.75,M,UP,M
DIK,2019-02-24 21:05,-102.8019,46.7973,M,M,320.00,15.00,M,10.00,M,M,M
BIS,2019-02-24 21:05,-100.7458,46.7727,M,M,320.00,20.00,M,10.00,26.00,M,M
HEI,2019-02-24 21:05,-102.6560,46.0149,M,M,310.00,15.00,M,10.00,M,M,M
GFK,2019-02-24 21:05,-97.1761,47.9492,M,M,330.00,18.00,M,6.00,24.00,M,M
DVL,2019-02-24 21:06,-98.9083,48.1146,-19.00,-22.00,300.00,21.00,M,1.75,M,HZ,26.00
FAR,2019-02-24 21:07,-96.8111,46.9253,-15.61,-18.89,300.00,22.00,M,1.00,27.00,UP,27.00
JMS,2019-02-24 21:10,-98.6800,46.9300,M,M,320.00,18.00,M,1.75,M,UP,M
MOT,2019-02-24 21:10,-101.2803,48.2594,M,M,290.00,20.00,M,4.00,M,HZ,M
DIK,2019-02-24 21:10,-102.8019,46.7973,M,M,300.00,18.00,M,10.00,M,M,M
GFK,2019-02-24 21:10,-97.1761,47.9492,M,M,330.00,19.00,M,10.00,M,M,M
BIS,2019-02-24 21:10,-100.7458,46.7727,M,M,330.00,16.00,M,10.00,M,M,M
ISN,2019-02-24 21:10,-103.6366,48.1738,M,M,330.00,14.00,M,10.00,M,M,M
DVL,2019-02-24 21:10,-98.9083,48.1146,M,M,300.00,21.00,M,1.50,M,HZ,M
BWP,2019-02-24 21:10,-96.6074,46.2441,-14.00,-19.00,320.00,23.00,M,2.00,28.00,M,M
HEI,2019-02-24 21:10,-102.6560,46.0149,M,M,310.00,16.00,M,10.00,M,M,M
FAR,2019-02-24 21:10,-96.8111,46.9253,M,M,310.00,20.00,M,1.50,M,HZ,M
JMS,2019-02-24 21:15,-98.6800,46.9300,M,M,310.00,18.00,M,2.00,23.00,HZ,M
GFK,2019-02-24 21:15,-97.1761,47.9492,M,M,330.00,17.00,M,10.00,M,M,M
DVL,2019-02-24 21:15,-98.9083,48.1146,M,M,300.00,23.00,M,2.00,M,HZ,M
ISN,2019-02-24 21:15,-103.6366,48.1738,M,M,320.00,12.00,M,10.00,M,M,M
FAR,2019-02-24 21:15,-96.8111,46.9253,M,M,310.00,19.00,M,2.00,M,HZ,M
HEI,2019-02-24 21:15,-102.6560,46.0149,M,M,310.00,16.00,M,10.00,M,M,M
DIK,2019-02-24 21:15,-102.8019,46.7973,M,M,300.00,19.00,M,10.00,M,M,M
MOT,2019-02-24 21:15,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,M,M,M
46D,2019-02-24 21:15,-99.1513,47.4511,-19.00,-22.00,310.00,24.00,M,0.25,33.00,HZ,M
2D5,2019-02-24 21:15,-98.0799,46.1731,-18.00,-21.00,310.00,21.00,M,1.75,27.00,HZ,M
06D,2019-02-24 21:15,-99.6208,48.8844,-21.00,-25.00,330.00,21.00,M,3.00,26.00,HZ,M
9D7,2019-02-24 21:15,-99.2364,48.4800,-18.00,-23.00,300.00,18.00,M,10.00,M,M,M
08D,2019-02-24 21:15,-102.4064,48.3008,-22.00,-25.00,320.00,18.00,M,8.00,24.00,M,M
