station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
COQ,2019-02-24 18:26,-92.5036,46.7011,-10.00,-16.00,280.00,17.00,M,3.00,31.00,HZ,M
EVM,2019-02-24 18:26,-92.4981,47.4251,-11.00,-16.00,290.00,24.00,M,4.00,31.00,HZ,M
AXN,2019-02-24 18:27,-95.3947,45.8663,-13.28,-19.39,310.00,28.00,M,1.50,44.00,UP,44.00
GPZ,2019-02-24 18:28,-93.5097,47.2111,-12.00,-17.00,300.00,23.00,M,1.00,31.00,-SN,31.00
MKT,2019-02-24 18:29,-93.9200,44.2200,-11.00,-14.00,300.00,21.00,M,1.25,31.00,-SN,38.00
RST,2019-02-24 18:30,-92.4916,43.9041,-10.61,-12.78,290.00,35.00,M,0.25,50.00,FZFG,50.00
HIB,2019-02-24 18:30,-92.8390,47.3866,M,M,300.00,24.00,M,1.00,M,M,M
GPZ,2019-02-24 18:30,-93.5097,47.2111,M,M,300.00,21.00,M,1.25,M,-SN,M
MKT,2019-02-24 18:30,-93.9200,44.2200,M,M,300.00,20.00,M,1.25,M,-SN,M
BRD,2019-02-24 18:30,-94.1308,46.4047,M,M,300.00,23.00,M,4.00,28.00,M,M
FCM,2019-02-24 18:30,-93.4700,44.8300,M,M,M,24.00,M,10.00,29.00,M,M
STC,2019-02-24 18:30,-94.0513,45.5433,M,M,300.00,30.00,M,1.00,38.00,UP,M
BDE,2019-02-24 18:30,-94.6122,48.7284,M,M,320.00,27.00,M,1.25,37.00,UP,M
DLH,2019-02-24 18:30,-92.1936,46.8421,M,M,300.00,25.00,M,3.00,32.00,M,M
MSP,2019-02-24 18:30,-93.2313,44.8854,M,M,300.00,22.00,M,6.00,33.00,M,M
OTG,2019-02-24 18:30,-95.5792,43.6551,M,M,300.00,25.00,M,1.75,M,BR,M
MML,2019-02-24 18:30,-95.8200,44.4500,M,M,310.00,31.00,M,0.75,M,-SN,M
TVF,2019-02-24 18:30,-96.1850,48.0657,M,M,320.00,31.00,M,0.24,M,+SN,M
AXN,2019-02-24 18:30,-95.3947,45.8663,M,M,300.00,26.00,M,1.75,37.00,HZ,M
FRM,2019-02-24 18:30,-94.4156,43.6439,M,M,300.00,32.00,M,0.50,M,SN,M
INL,2019-02-24 18:30,-93.3981,48.5614,M,M,300.00,16.00,M,6.00,M,HZ,M
STP,2019-02-24 18:30,-93.0600,44.9345,M,M,290.00,25.00,M,10.00,30.00,M,M
PKD,2019-02-24 18:30,-95.0700,46.9000,M,M,310.00,24.00,M,1.75,32.00,UP,M
RWF,2019-02-24 18:30,-95.0820,44.5469,M,M,300.00,32.00,M,2.50,40.00,UP,M
AQP,2019-02-24 18:31,-96.0043,45.2275,-12.00,-16.00,310.00,23.00,M,0.75,32.00,HZ,M
RWF,2019-02-24 18:32,-95.0820,44.5469,-11.72,-16.72,310.00,30.00,M,2.00,41.00,-SN,41.00
MML,2019-02-24 18:33,-95.8200,44.4500,-13.00,-16.00,310.00,32.00,M,0.75,38.00,-SN,38.00
ORB,2019-02-24 18:33,-92.8560,48.0159,-14.00,-18.00,300.00,18.00,M,2.00,27.00,HZ,M
FOZ,2019-02-24 18:33,-93.6502,47.7828,-12.00,-18.00,290.00,12.00,M,7.00,19.00,M,M
FRM,2019-02-24 18:35,-94.4156,43.6439,M,M,300.00,31.00,M,0.50,M,SN,M
HIB,2019-02-24 18:35,-92.8390,47.3866,M,M,300.00,23.00,M,1.00,M,M,M
MIC,2019-02-24 18:35,-93.3539,45.0620,M,M,290.00,20.00,M,10.00,27.00,M,M
MSP,2019-02-24 18:35,-93.2313,44.8854,M,M,290.00,23.00,M,6.00,31.00,M,M
INL,2019-02-24 18:35,-93.3981,48.5614,M,M,290.00,18.00,M,5.00,M,HZ,M
DLH,2019-02-24 18:35,-92.1936,46.8421,M,M,300.00,17.00,M,3.00,30.00,M,M
STC,2019-02-24 18:35,-94.0513,45.5433,M,M,300.00,24.00,M,1.00,M,UP,M
BDE,2019-02-24 18:35,-94.6122,48.7284,M,M,320.00,28.00,M,1.00,36.00,M,M
OTG,2019-02-24 18:35,-95.5792,43.6551,M,M,300.00,24.00,M,2.00,M,BR,M
AXN,2019-02-24 18:35,-95.3947,45.8663,M,M,300.00,26.00,M,1.50,34.00,HZ,M
MKT,2019-02-24 18:35,-93.9200,44.2200,M,M,290.00,24.00,M,1.00,36.00,-SN,M
RST,2019-02-24 18:35,-92.4916,43.9041,M,M,280.00,31.00,M,0.24,36.00,FZFG,M
FCM,2019-02-24 18:35,-93.4700,44.8300,M,M,M,27.00,M,10.00,36.00,M,M
MML,2019-02-24 18:35,-95.8200,44.4500,M,M,310.00,32.00,M,0.75,M,-SN,M
TVF,2019-02-24 18:35,-96.1850,48.0657,M,M,320.00,30.00,M,0.25,M,+SN,M
RWF,2019-02-24 18:35,-95.0820,44.5469,M,M,310.00,29.00,M,1.50,38.00,-SN,M
LVN,2019-02-24 18:35,-93.2273,44.6252,-9.00,-12.00,280.00,25.00,M,1.00,33.00,HZ,M
GPZ,2019-02-24 18:35,-93.5097,47.2111,M,M,300.00,23.00,M,1.25,M,-SN,M
BRD,2019-02-24 18:35,-94.1308,46.4047,M,M,300.00,19.00,M,5.00,25.00,M,M
STP,2019-02-24 18:35,-93.0600,44.9345,M,M,290.00,27.00,M,10.00,36.00,M,M
PKD,2019-02-24 18:35,-95.0700,46.9000,M,M,310.00,25.00,M,1.75,M,UP,M
SYN,2019-02-24 18:35,-93.0163,44.4755,-8.78,-12.72,280.00,23.00,M,0.75,36.00,-SN,M
HCD,2019-02-24 18:35,-94.3825,44.8599,-11.61,-15.11,290.00,27.00,M,0.50,35.00,-SN,M
AEL,2019-02-24 18:35,-93.3672,43.6815,-11.00,-12.00,310.00,18.00,M,0.50,32.00,-SN,M
04W,2019-02-24 18:35,-92.8952,46.0229,-7.00,-14.00,290.00,17.00,M,4.00,24.00,HZ,M
ONA,2019-02-24 18:35,-91.7083,44.0772,-6.00,-11.00,300.00,16.00,M,3.00,31.00,-SN,M
JKJ,2019-02-24 18:35,-96.6640,46.8393,-16.00,-20.00,330.00,23.00,M,1.50,M,HZ,M
LJF,2019-02-24 18:35,-94.5072,45.0971,-12.00,-16.00,310.00,20.00,M,3.00,29.00,HZ,M
FKA,2019-02-24 18:35,-92.1797,43.6767,-10.00,-12.28,300.00,23.00,M,M,29.00,M,M
BFW,2019-02-24 18:35,-91.4098,47.2521,-7.00,-14.00,300.00,17.00,M,2.00,27.00,-SN,M
DXX,2019-02-24 18:35,-96.1779,44.9864,-12.00,-16.00,320.00,26.00,M,1.00,32.00,HZ,M
MJQ,2019-02-24 18:35,-94.9865,43.6500,-12.00,-15.00,300.00,27.00,M,1.00,35.00,HZ,M
3N8,2019-02-24 18:35,-95.9281,47.2605,-18.11,-21.22,320.00,22.00,M,0.75,27.00,HZ,M
BJI,2019-02-24 18:35,-94.9337,47.5094,-16.78,-20.61,300.00,26.00,M,0.75,32.00,HZ,M
DTL,2019-02-24 18:35,-95.8856,46.8252,-16.00,-20.00,320.00,27.00,M,0.50,36.00,HZ,M
CQM,2019-02-24 18:35,-92.6894,47.8219,-12.00,-17.00,300.00,16.00,M,1.25,29.00,-SN,M
ADC,2019-02-24 18:35,-95.2109,46.4503,-17.00,-21.00,310.00,25.00,M,1.25,33.00,HZ,M
AIT,2019-02-24 18:35,-93.6768,46.5484,-12.00,-18.00,300.00,16.00,M,2.50,27.00,-SN,M
CKN,2019-02-24 18:35,-96.6214,47.8417,-18.00,-21.00,340.00,28.00,M,0.25,32.00,-SN,M
CKC,2019-02-24 18:35,-90.3829,47.8383,-8.00,-11.00,290.00,19.00,M,0.50,34.00,-SN,M
MZH,2019-02-24 18:35,-92.8048,46.4186,-8.00,-15.00,300.00,19.00,M,4.00,28.00,HZ,M
Y49,2019-02-24 18:35,-94.6453,47.1595,-15.89,-21.11,300.00,15.00,M,2.50,30.00,HZ,M
21D,2019-02-24 18:35,-92.8557,44.9975,-8.00,-13.00,290.00,25.00,M,1.25,35.00,HZ,M
D39,2019-02-24 18:35,-94.9334,45.7066,-14.22,-18.39,300.00,21.00,M,1.50,32.00,-SN,M
CFE,2019-02-24 18:35,-93.8433,45.1590,-10.50,-15.50,M,M,M,1.50,M,HZ,M
JMR,2019-02-24 18:35,-93.2718,45.8861,-8.00,-15.00,300.00,17.00,M,0.25,28.00,SN,M
GYL,2019-02-24 18:35,-94.0812,44.7560,-10.89,-14.39,290.00,27.00,M,0.50,36.00,-SN,M
MVE,2019-02-24 18:35,-95.7103,44.9691,-13.00,-17.00,350.00,18.00,M,2.50,29.00,HZ,M
MOX,2019-02-24 18:35,-95.9672,45.5660,-13.00,-17.00,320.00,28.00,M,0.50,36.00,M,M
AUM,2019-02-24 18:35,-92.9333,43.6647,-8.00,-14.00,290.00,29.00,M,0.50,36.00,-SN,M
CBG,2019-02-24 18:35,-93.2642,45.5575,-8.00,-16.00,280.00,21.00,M,2.50,27.00,HZ,M
HCO,2019-02-24 18:35,-96.9430,48.7527,-18.00,-22.00,330.00,24.00,M,0.75,31.00,HZ,M
PWC,2019-02-24 18:35,-94.3817,46.7248,-14.00,-20.00,310.00,16.00,M,3.00,27.00,-SN,M
PQN,2019-02-24 18:35,-96.3004,43.9821,-14.00,-17.00,310.00,21.00,M,1.50,28.00,-SN,M
SAZ,2019-02-24 18:35,-94.8066,46.3809,-15.00,-20.00,300.00,24.00,M,2.50,30.00,HZ,M
14Y,2019-02-24 18:35,-94.8739,45.8983,-14.00,-18.00,310.00,18.00,M,0.50,34.00,-SN,M
TKC,2019-02-24 18:35,-95.6072,44.2491,-12.50,-15.11,310.00,26.00,M,0.75,31.00,-SN,M
DYT,2019-02-24 18:35,-92.0434,46.7219,-7.00,-11.00,280.00,32.00,M,0.75,37.00,-SN,M
SGS,2019-02-24 18:35,-93.0329,44.8571,-7.78,-13.89,300.00,16.00,M,3.00,27.00,HZ,M
GHW,2019-02-24 18:35,-95.3204,45.6439,-15.00,-18.00,300.00,25.00,M,1.00,34.00,HZ,M
LYV,2019-02-24 18:35,-96.2158,43.6212,-13.00,-17.00,310.00,23.00,M,0.75,31.00,HZ,M
TOB,2019-02-24 18:35,-92.8315,44.0180,-11.00,-14.00,280.00,25.00,M,M,35.00,M,M
ULM,2019-02-24 18:35,-94.5000,44.3200,-12.00,-15.00,310.00,25.00,M,1.00,34.00,HZ,M
PNM,2019-02-24 18:35,-93.6082,45.5599,-10.00,-16.00,280.00,19.00,M,0.75,28.00,-SN,M
9MN,2019-02-24 18:35,-92.4831,44.0198,-9.89,-11.89,260.00,27.00,M,4.00,43.00,M,M
Y63,2019-02-24 18:35,-95.9920,45.9861,-15.78,-18.61,290.00,26.00,M,1.00,34.00,HZ,M
BDH,2019-02-24 18:35,-95.1304,45.1177,-13.00,-16.00,310.00,35.00,M,0.75,40.00,M,M
FGN,2019-02-24 18:35,-94.9028,49.3183,-17.00,-21.00,320.00,26.00,M,0.50,36.00,-SN,M
TWM,2019-02-24 18:35,-91.7450,47.0492,-9.00,-15.00,290.00,14.00,M,1.50,29.00,HZ,M
HZX,2019-02-24 18:35,-93.3098,46.6188,-10.00,-16.00,290.00,19.00,M,2.50,27.00,M,M
MWM,2019-02-24 18:35,-95.1094,43.9134,-13.00,-15.00,290.00,30.00,M,0.50,37.00,-SN,M
VVV,2019-02-24 18:35,-96.4244,45.3057,-13.00,-18.00,300.00,25.00,M,1.50,34.00,HZ,M
MKT,2019-02-24 18:36,-93.9200,44.2200,-11.00,-14.00,290.00,26.00,M,0.75,36.00,-SN,38.00
HZX,2019-02-24 18:36,-93.3098,46.6188,-10.00,-16.00,300.00,21.00,M,2.50,27.00,M,M
VVV,2019-02-24 18:36,-96.4244,45.3057,-13.00,-18.00,310.00,23.00,M,1.50,34.00,HZ,M
GYL,2019-02-24 18:36,-94.0812,44.7560,-10.89,-14.39,290.00,23.00,M,0.50,36.00,-SN,M
HCO,2019-02-24 18:36,-96.9430,48.7527,-18.00,-22.00,330.00,25.00,M,0.75,31.00,HZ,M
CBG,2019-02-24 18:36,-93.2642,45.5575,-8.00,-16.00,280.00,19.00,M,2.00,27.00,HZ,M
BDH,2019-02-24 18:36,-95.1304,45.1177,-13.00,-16.00,310.00,35.00,M,0.75,40.00,M,M
PNM,2019-02-24 18:36,-93.6082,45.5599,-10.00,-16.00,280.00,20.00,M,0.75,28.00,-SN,M
9MN,2019-02-24 18:36,-92.4831,44.0198,-9.89,-11.78,260.00,29.00,M,4.00,43.00,M,M
RRT,2019-02-24 18:36,-95.3483,48.9414,-17.00,-21.00,310.00,21.00,M,0.25,33.00,SN,M
ROS,2019-02-24 18:36,-92.9530,45.6980,-7.39,-14.39,290.00,14.00,M,4.00,25.00,HZ,M
FFM,2019-02-24 18:36,-96.1567,46.2844,-16.00,-19.00,330.00,30.00,M,0.50,37.00,HZ,M
TWM,2019-02-24 18:36,-91.7450,47.0492,-9.00,-15.00,290.00,14.00,M,2.00,29.00,HZ,M
RGK,2019-02-24 18:36,-92.4868,44.5915,-7.00,-14.00,300.00,18.00,M,1.25,29.00,HZ,M
GDB,2019-02-24 18:36,-95.5560,44.7533,-11.22,-14.50,290.00,26.00,M,0.75,35.00,HZ,M
FSE,2019-02-24 18:36,-95.7735,47.5928,-18.00,-23.00,310.00,22.00,M,1.00,29.00,HZ,M
ELO,2019-02-24 18:36,-91.8371,47.8287,-10.00,-14.00,300.00,24.00,M,2.00,30.00,-SN,M
LVN,2019-02-24 18:36,-93.2273,44.6252,-9.00,-12.00,290.00,23.00,M,1.00,33.00,HZ,M
21D,2019-02-24 18:36,-92.8557,44.9975,-8.00,-13.00,290.00,21.00,M,1.25,35.00,HZ,M
SYN,2019-02-24 18:36,-93.0163,44.4755,-8.78,-12.72,280.00,25.00,M,0.75,36.00,-SN,M
CFE,2019-02-24 18:36,-93.8433,45.1590,-10.50,-15.50,M,M,M,1.50,M,HZ,M
D39,2019-02-24 18:36,-94.9334,45.7066,-14.22,-18.28,310.00,21.00,M,1.50,32.00,-SN,M
VWU,2019-02-24 18:36,-94.5167,48.1539,-14.00,-18.00,290.00,19.00,M,7.00,23.00,M,M
FKA,2019-02-24 18:36,-92.1797,43.6767,-10.00,-12.39,290.00,24.00,M,M,29.00,M,M
BJI,2019-02-24 18:36,-94.9337,47.5094,-16.89,-20.61,310.00,25.00,M,0.75,32.00,HZ,M
TOB,2019-02-24 18:36,-92.8315,44.0180,-11.00,-14.00,280.00,26.00,M,M,35.00,M,M
AIT,2019-02-24 18:36,-93.6768,46.5484,-12.00,-18.00,300.00,12.00,M,2.50,27.00,-SN,M
BBB,2019-02-24 18:36,-95.6506,45.3319,-14.00,-17.00,360.00,31.00,M,0.50,43.00,-SN,M
FGN,2019-02-24 18:36,-94.9028,49.3183,-17.00,-21.00,320.00,26.00,M,0.50,36.00,-SN,M
MGG,2019-02-24 18:36,-93.9856,45.2360,-10.50,-15.00,300.00,20.00,M,1.75,29.00,HZ,M
CQM,2019-02-24 18:36,-92.6894,47.8219,-13.00,-17.00,300.00,15.00,M,1.25,29.00,-SN,M
PQN,2019-02-24 18:36,-96.3004,43.9821,-14.00,-17.00,320.00,20.00,M,1.25,28.00,-SN,M
PWC,2019-02-24 18:36,-94.3817,46.7248,-14.00,-20.00,320.00,17.00,M,3.00,27.00,-SN,M
DTL,2019-02-24 18:36,-95.8856,46.8252,-16.00,-20.00,320.00,27.00,M,0.50,36.00,HZ,M
JMR,2019-02-24 18:36,-93.2718,45.8861,-8.00,-15.00,310.00,19.00,M,0.25,28.00,SN,M
BDE,2019-02-24 18:37,-94.6122,48.7284,-15.61,-20.61,310.00,29.00,M,0.75,37.00,BLSN,38.00
OTG,2019-02-24 18:38,-95.5792,43.6551,-13.00,-16.00,300.00,28.00,M,2.00,M,BR,32.00
RWF,2019-02-24 18:39,-95.0820,44.5469,-11.72,-16.72,310.00,21.00,M,1.50,41.00,-SN,41.00
OTG,2019-02-24 18:40,-95.5792,43.6551,M,M,300.00,26.00,M,1.75,M,HZ,M
PKD,2019-02-24 18:40,-95.0700,46.9000,M,M,310.00,29.00,M,1.25,M,UP,M
TVF,2019-02-24 18:40,-96.1850,48.0657,M,M,320.00,30.00,M,0.25,M,+SN,M
MML,2019-02-24 18:40,-95.8200,44.4500,M,M,310.00,30.00,M,1.00,M,-SN,M
RWF,2019-02-24 18:40,-95.0820,44.5469,M,M,310.00,20.00,M,1.50,26.00,-SN,M
HIB,2019-02-24 18:40,-92.8390,47.3866,M,M,300.00,26.00,M,1.00,M,M,M
MIC,2019-02-24 18:40,-93.3539,45.0620,M,M,280.00,19.00,M,10.00,M,M,M
MKT,2019-02-24 18:40,-93.9200,44.2200,M,M,300.00,22.00,M,0.75,M,-SN,M
BRD,2019-02-24 18:40,-94.1308,46.4047,M,M,300.00,20.00,M,6.00,26.00,M,M
DLH,2019-02-24 18:40,-92.1936,46.8421,M,M,290.00,22.00,M,3.00,28.00,M,M
MSP,2019-02-24 18:40,-93.2313,44.8854,M,M,290.00,24.00,M,6.00,M,M,M
STC,2019-02-24 18:40,-94.0513,45.5433,M,M,300.00,25.00,M,2.00,30.00,UP,M
ETH,2019-02-24 18:40,-96.5435,45.7805,-13.00,-18.00,300.00,21.00,M,2.00,29.00,HZ,M
FRM,2019-02-24 18:40,-94.4156,43.6439,M,M,310.00,31.00,M,0.50,M,SN,M
STP,2019-02-24 18:40,-93.0600,44.9345,M,M,M,23.00,M,10.00,29.00,M,M
RST,2019-02-24 18:40,-92.4916,43.9041,M,M,280.00,33.00,M,0.25,M,FZFG,M
BDE,2019-02-24 18:40,-94.6122,48.7284,M,M,320.00,29.00,M,0.75,35.00,M,M
FCM,2019-02-24 18:40,-93.4700,44.8300,M,M,300.00,26.00,M,10.00,36.00,M,M
INL,2019-02-24 18:40,-93.3981,48.5614,M,M,300.00,19.00,M,5.00,M,HZ,M
GPZ,2019-02-24 18:40,-93.5097,47.2111,M,M,290.00,24.00,M,1.00,M,-SN,M
AXN,2019-02-24 18:40,-95.3947,45.8663,M,M,310.00,26.00,M,1.25,M,HZ,M
XVG,2019-02-24 18:41,-94.2039,46.9900,-14.00,-20.00,300.00,18.00,M,3.00,29.00,-SN,M
MML,2019-02-24 18:42,-95.8200,44.4500,-13.00,-17.00,310.00,29.00,M,1.25,35.00,-SN,38.00
STC,2019-02-24 18:42,-94.0513,45.5433,-12.22,-16.72,300.00,23.00,M,3.00,33.00,UP,42.00
RWF,2019-02-24 18:44,-95.0820,44.5469,-11.72,-16.72,310.00,21.00,M,3.00,38.00,UP,41.00
OTG,2019-02-24 18:45,-95.5792,43.6551,-13.00,-16.00,300.00,23.00,M,1.25,31.00,HZ,32.00
TVF,2019-02-24 18:45,-96.1850,48.0657,M,M,320.00,29.00,M,0.25,M,+SN,M
MML,2019-02-24 18:45,-95.8200,44.4500,M,M,310.00,29.00,M,1.25,M,-SN,M
RWF,2019-02-24 18:45,-95.0820,44.5469,M,M,310.00,23.00,M,4.00,33.00,-SN,M
AXN,2019-02-24 18:45,-95.3947,45.8663,M,M,310.00,24.00,M,1.75,35.00,HZ,M
MIC,2019-02-24 18:45,-93.3539,45.0620,M,M,290.00,23.00,M,10.00,29.00,M,M
MKT,2019-02-24 18:45,-93.9200,44.2200,M,M,300.00,25.00,M,0.75,31.00,-SN,M
FRM,2019-02-24 18:45,-94.4156,43.6439,M,M,310.00,33.00,M,0.50,M,SN,M
GPZ,2019-02-24 18:45,-93.5097,47.2111,M,M,300.00,24.00,M,1.00,M,-SN,M
BRD,2019-02-24 18:45,-94.1308,46.4047,M,M,290.00,22.00,M,6.00,32.00,HZ,M
DLH,2019-02-24 18:45,-92.1936,46.8421,M,M,300.00,22.00,M,3.00,28.00,M,M
INL,2019-02-24 18:45,-93.3981,48.5614,M,M,300.00,20.00,M,5.00,26.00,M,M
STP,2019-02-24 18:45,-93.0600,44.9345,M,M,290.00,20.00,M,10.00,28.00,M,M
RST,2019-02-24 18:45,-92.4916,43.9041,M,M,280.00,33.00,M,0.25,40.00,FZFG,M
ANE,2019-02-24 18:45,-93.2102,45.1449,-9.00,-14.00,280.00,26.00,M,10.00,37.00,BLSN,M
ROX,2019-02-24 18:45,-95.6971,48.8560,-16.00,-20.00,310.00,22.00,M,1.50,28.00,HZ,M
PKD,2019-02-24 18:45,-95.0700,46.9000,M,M,310.00,24.00,M,1.25,M,UP,M
STC,2019-02-24 18:45,-94.0513,45.5433,M,M,290.00,28.00,M,3.50,38.00,HZ,M
MSP,2019-02-24 18:45,-93.2313,44.8854,M,M,300.00,21.00,M,6.00,28.00,M,M
BDE,2019-02-24 18:45,-94.6122,48.7284,M,M,310.00,24.00,M,0.75,32.00,M,M
FCM,2019-02-24 18:45,-93.4700,44.8300,M,M,M,25.00,M,10.00,36.00,M,M
CDD,2019-02-24 18:48,-92.4830,48.2660,-13.00,-16.00,320.00,12.00,M,3.00,26.00,HZ,M
STC,2019-02-24 18:50,-94.0513,45.5433,-12.00,-17.00,310.00,28.00,M,1.75,40.00,UP,42.00
TVF,2019-02-24 18:50,-96.1850,48.0657,M,M,320.00,23.00,M,0.25,M,+SN,M
OTG,2019-02-24 18:50,-95.5792,43.6551,M,M,290.00,25.00,M,1.25,M,BR,M
RWF,2019-02-24 18:50,-95.0820,44.5469,M,M,300.00,24.00,M,4.00,37.00,HZ,M
AXN,2019-02-24 18:50,-95.3947,45.8663,M,M,310.00,23.00,M,2.00,28.00,HZ,M
FRM,2019-02-24 18:50,-94.4156,43.6439,M,M,310.00,31.00,M,0.50,M,SN,M
MML,2019-02-24 18:50,-95.8200,44.4500,M,M,310.00,30.00,M,1.25,M,-SN,M
BRD,2019-02-24 18:50,-94.1308,46.4047,M,M,300.00,19.00,M,5.00,M,HZ,M
DLH,2019-02-24 18:50,-92.1936,46.8421,M,M,290.00,28.00,M,3.00,36.00,M,M
FCM,2019-02-24 18:50,-93.4700,44.8300,M,M,M,25.00,M,10.00,38.00,M,M
MIC,2019-02-24 18:50,-93.3539,45.0620,M,M,M,25.00,M,10.00,36.00,M,M
INL,2019-02-24 18:50,-93.3981,48.5614,M,M,300.00,17.00,M,3.50,M,M,M
RST,2019-02-24 18:50,-92.4916,43.9041,M,M,280.00,31.00,M,0.25,41.00,FZFG,M
BDE,2019-02-24 18:50,-94.6122,48.7284,M,M,310.00,24.00,M,1.00,34.00,M,M
MKT,2019-02-24 18:50,-93.9200,44.2200,M,M,310.00,30.00,M,0.50,M,-SN FZFG,M
GPZ,2019-02-24 18:50,-93.5097,47.2111,M,M,300.00,23.00,M,1.00,M,-SN,M
HIB,2019-02-24 18:50,-92.8390,47.3866,M,M,310.00,23.00,M,1.00,M,M,M
MSP,2019-02-24 18:50,-93.2313,44.8854,M,M,280.00,22.00,M,6.00,31.00,M,M
STP,2019-02-24 18:50,-93.0600,44.9345,M,M,280.00,25.00,M,10.00,33.00,M,M
PKD,2019-02-24 18:50,-95.0700,46.9000,M,M,310.00,24.00,M,1.50,M,UP,M
EVM,2019-02-24 18:50,-92.4981,47.4251,-12.00,-16.00,300.00,21.00,M,2.00,31.00,HZ,M
ETH,2019-02-24 18:51,-96.5435,45.7805,-13.00,-18.00,300.00,24.00,M,2.50,34.00,HZ,M
MKT,2019-02-24 18:52,-93.9200,44.2200,-11.72,-14.39,310.00,26.00,1019.70,0.25,39.00,+SN,39.00
DVP,2019-02-24 18:52,-95.7826,43.9868,-14.00,-16.89,300.00,26.00,M,1.00,31.00,HZ,M
OWA,2019-02-24 18:52,-93.2606,44.1233,-11.00,-14.00,290.00,27.00,M,0.25,39.00,-SN,M
MSP,2019-02-24 18:53,-93.2313,44.8854,-8.89,-13.89,290.00,23.00,1014.30,6.00,33.00,BLSN,42.00
FCM,2019-02-24 18:53,-93.4700,44.8300,-10.00,-15.61,280.00,26.00,1014.70,10.00,41.00,M,42.00
AXN,2019-02-24 18:53,-95.3947,45.8663,-13.28,-19.39,310.00,28.00,1020.10,2.00,38.00,HZ,44.00
STP,2019-02-24 18:53,-93.0600,44.9345,-8.89,-15.00,290.00,25.00,1013.90,10.00,36.00,M,39.00
BDE,2019-02-24 18:53,-94.6122,48.7284,-15.61,-20.00,310.00,28.00,1014.90,1.25,36.00,UP,38.00
BRD,2019-02-24 18:53,-94.1308,46.4047,-11.72,-18.89,300.00,18.00,1014.60,5.00,32.00,HZ,32.00
STC,2019-02-24 18:53,-94.0513,45.5433,-12.22,-17.22,300.00,25.00,1016.70,1.25,40.00,UP,42.00
PKD,2019-02-24 18:53,-95.0700,46.9000,-16.11,-20.61,300.00,22.00,1017.60,2.00,M,UP,39.00
RWF,2019-02-24 18:53,-95.0820,44.5469,-11.72,-16.72,310.00,28.00,1021.70,2.50,38.00,-SN,41.00
MIC,2019-02-24 18:53,-93.3539,45.0620,-9.39,-15.61,310.00,27.00,1014.10,10.00,42.00,BLSN,42.00
HIB,2019-02-24 18:53,-92.8390,47.3866,-12.22,-16.72,310.00,24.00,1008.10,1.25,34.00,BLSN,38.00
FOZ,2019-02-24 18:53,-93.6502,47.7828,-12.00,-18.00,310.00,14.00,M,5.00,21.00,M,M
RST,2019-02-24 18:54,-92.4916,43.9041,-10.61,-12.78,290.00,35.00,1013.40,0.25,45.00,FZFG,50.00
ORB,2019-02-24 18:54,-92.8560,48.0159,-14.00,-18.00,300.00,19.00,M,2.00,28.00,HZ,M
XVG,2019-02-24 18:54,-94.2039,46.9900,-15.00,-21.00,300.00,19.00,M,3.00,28.00,-SN,M
INL,2019-02-24 18:55,-93.3981,48.5614,-14.39,-18.28,290.00,19.00,1011.10,3.00,26.00,UP,29.00
DLH,2019-02-24 18:55,-92.1936,46.8421,-8.89,-14.39,300.00,24.00,1004.70,3.00,40.00,BLSN,40.00
HIB,2019-02-24 18:55,-92.8390,47.3866,M,M,300.00,23.00,M,1.50,M,M,M
MKT,2019-02-24 18:55,-93.9200,44.2200,M,M,310.00,28.00,M,0.25,M,+SN,M
GPZ,2019-02-24 18:55,-93.5097,47.2111,M,M,290.00,23.00,M,1.25,M,-SN,M
FRM,2019-02-24 18:55,-94.4156,43.6439,M,M,300.00,30.00,M,0.50,M,SN,M
MIC,2019-02-24 18:55,-93.3539,45.0620,M,M,300.00,21.00,M,1.00,28.00,M,M
RST,2019-02-24 18:55,-92.4916,43.9041,M,M,290.00,33.00,M,0.25,M,FZFG,M
STP,2019-02-24 18:55,-93.0600,44.9345,M,M,290.00,25.00,M,2.50,32.00,M,M
BRD,2019-02-24 18:55,-94.1308,46.4047,M,M,290.00,18.00,M,6.00,M,HZ,M
MSP,2019-02-24 18:55,-93.2313,44.8854,M,M,290.00,21.00,M,6.00,29.00,M,M
FCM,2019-02-24 18:55,-93.4700,44.8300,M,M,M,24.00,M,10.00,31.00,M,M
STC,2019-02-24 18:55,-94.0513,45.5433,M,M,310.00,27.00,M,1.25,42.00,UP,M
BDE,2019-02-24 18:55,-94.6122,48.7284,M,M,320.00,26.00,M,1.25,35.00,UP,M
TVF,2019-02-24 18:55,-96.1850,48.0657,M,M,320.00,28.00,M,0.50,M,SN,M
OTG,2019-02-24 18:55,-95.5792,43.6551,M,M,290.00,21.00,M,1.50,M,HZ,M
MML,2019-02-24 18:55,-95.8200,44.4500,M,M,310.00,27.00,M,1.00,M,-SN,M
PKD,2019-02-24 18:55,-95.0700,46.9000,M,M,300.00,22.00,M,2.50,27.00,UP,M
RWF,2019-02-24 18:55,-95.0820,44.5469,M,M,300.00,26.00,M,2.50,38.00,-SN,M
AXN,2019-02-24 18:55,-95.3947,45.8663,M,M,300.00,24.00,M,1.75,M,HZ,M
LVN,2019-02-24 18:55,-93.2273,44.6252,-9.00,-13.00,290.00,26.00,M,1.75,34.00,HZ,M
